,TF,Target,Mode,PMID,TF_age,Tg_age
376,Cited2,Ldhd,Activation,24083546,Eumetazoa,Euk+Bac
377,Cited2,Mmp9,Activation,16619037,Eumetazoa,Vertebrata
378,Cited2,Nr5a1,Activation,17537799,Eumetazoa,Eumetazoa
379,Cited2,Pdk2,Activation,24083546,Eumetazoa,Eukaryota
380,Cited2,Pdk4,Activation,24083546,Eumetazoa,Eukaryota
381,Cited2,Pparg,Activation,18495890,Eumetazoa,Vertebrata
382,Cited2,Smad3,Activation,16619037,Eumetazoa,Eumetazoa
383,Cited2,Wnt4,Activation,19757380,Eumetazoa,Eumetazoa
384,Clock,Bhlhe40,Activation,19032342,Eumetazoa,Vertebrata
385,Clock,Bhlhe41,Activation,14672706,Eumetazoa,Vertebrata
386,Clock,Bhlhe40,Unknown,16267380,Eumetazoa,Vertebrata
387,Clock,Bhlhe41,Unknown,16267380,Eumetazoa,Vertebrata
388,Clock,Cry1,Activation,15817303,Eumetazoa,Euk+Bac
389,Clock,Cry2,Activation,15817303,Eumetazoa,Euk+Bac
390,Clock,Dbp,Unknown,16474407,Eumetazoa,Eumetazoa
391,Clock,Nr0b2,Activation,20674862,Eumetazoa,Eumetazoa
392,Clock,Nampt,Activation,19299583,Eumetazoa,Euk+Bac
393,Clock,Per1,Activation,12397359;12544823;15147242;15817303,Eumetazoa,Eumetazoa
394,Clock,Per1,Unknown,16267380;21479263,Eumetazoa,Eumetazoa
395,Clock,Per2,Activation,15817303;24051492,Eumetazoa,Eumetazoa
396,Clock,Scnn1a,Unknown,20868778,Eumetazoa,Eumetazoa
397,Clock,Serpine1,Activation,20400680,Eumetazoa,Cellular_organisms
398,Clock,Serpine2,Activation,20400680,Eumetazoa,Cellular_organisms
399,Clock,Thbd,Unknown,17848551,Eumetazoa,Vertebrata
400,Clock,Tpo,Unknown,22284746,Eumetazoa,Euk+Bac
401,Clock,Vwf,Unknown,20658528,Eumetazoa,Eumetazoa
402,Cnot3,Myc,Unknown,19339689,Eukaryota,Eumetazoa
403,Cnot3,Zfx,Unknown,19339689,Eukaryota,Vertebrata
404,Cnot7,Tob1,Activation,17451368,Eukaryota,Eumetazoa
405,Cops5,Hand2,Unknown,15139020,Eukaryota,Eumetazoa
406,Creb1,Acsl4,Unknown,23376217,Eumetazoa,Eukaryota
407,Creb1,Bcl2,Unknown,12679364,Eumetazoa,Opisthokonta
408,Creb1,Cftr,Unknown,10417323,Eumetazoa,Eukaryota
409,Creb1,Cldn11,Unknown,17226765,Eumetazoa,Eumetazoa
410,Creb1,Crtc2,Unknown,23677932,Eumetazoa,Eumetazoa
411,Creb1,Entpd1,Activation,20178980,Eumetazoa,Eukaryota
412,Creb1,Esr1,Unknown,20023170,Eumetazoa,Eumetazoa
413,Creb1,Etv2,Unknown,23185546,Eumetazoa,Mammalia
414,Creb1,Etv3,Activation,14754893,Eumetazoa,Eumetazoa
415,Creb1,Fos,Activation,8810350,Eumetazoa,Eumetazoa
416,Creb1,Fos,Repression,1840296,Eumetazoa,Eumetazoa
417,Creb1,Fos,Unknown,15466214;18180320,Eumetazoa,Eumetazoa
418,Creb1,Hspa5,Activation,12871976,Eumetazoa,Eukaryota
419,Creb1,Il10,Activation,22140263,Eumetazoa,Vertebrata
420,Creb1,Ldha,Unknown,9632793,Eumetazoa,Cellular_organisms
421,Creb1,Mif,Activation,19747950,Eumetazoa,Eukaryota
422,Creb1,Mitf,Activation,17083486,Eumetazoa,Eumetazoa
423,Creb1,Nf1,Unknown,10435592,Eumetazoa,Eukaryota
424,Creb1,Nfkbiz,Unknown,15527973,Eumetazoa,Vertebrata
425,Creb1,Nmnat2,Unknown,22027994,Eumetazoa,Eukaryota
426,Creb1,Noct,Activation,12370297,Eumetazoa,Eukaryota
427,Creb1,Nrf1,Unknown,20587593,Eumetazoa,Eumetazoa
428,Creb1,Pde3b,Unknown,16702214,Eumetazoa,Eukaryota
429,Creb1,Penk,Unknown,8170480,Eumetazoa,Vertebrata
430,Creb1,Ppargc1a,Unknown,25225406,Eumetazoa,Eumetazoa
431,Creb1,Ppm1d,Unknown,19015127,Eumetazoa,Eumetazoa
432,Creb1,Prkce,Unknown,16783639,Eumetazoa,Eukaryota
433,Creb1,Ptgs2,Activation,12695520;14552705;15213229,Eumetazoa,Eukaryota
434,Creb1,Ptgs2,Unknown,17143503;17996688,Eumetazoa,Eukaryota
435,Creb1,Nectin2,Unknown,16250013,Eumetazoa,Eumetazoa
436,Creb1,Ren1,Activation,11564732,Eumetazoa,Eukaryota
437,Creb1,Slc20a1,Activation,11722845,Eumetazoa,Cellular_organisms
438,Creb1,Slc2a3,Activation,15054091,Eumetazoa,Euk+Bac
439,Creb1,Twist1,Unknown,17157810,Eumetazoa,Eumetazoa
440,Creb3,Apoa4,Unknown,22209087,Mammalia,Vertebrata
441,Creb3,Herpud1,Activation,16940180,Mammalia,Eumetazoa
442,Creb3l1,Gcm1,Unknown,22828627,Eumetazoa,Eumetazoa
443,Creb3l1,Mmp3,Activation,25359725,Eumetazoa,Mammalia
444,Creb3l1,Slc1a4,Repression,17617614,Eumetazoa,Cellular_organisms
445,Creb3l3,Hamp,Unknown,24361124,Eumetazoa,Mammalia
446,Creb3l3,Smurf1,Activation,25873397,Eumetazoa,Eukaryota
447,Creb3l4,Edem1,Activation,15938716,Opisthokonta,Opisthokonta
448,Crebbp,Alx1,Activation,12929931,Eukaryota,Eukaryota
449,Crebbp,Bcl2,Unknown,16982684,Eukaryota,Opisthokonta
450,Crebbp,Birc5,Activation,15782138,Eukaryota,Opisthokonta
451,Crebbp,Tdgf1,Unknown,19651603,Eukaryota,Vertebrata
452,Crebbp,Clock,Unknown,14645221,Eukaryota,Eumetazoa
453,Crebbp,Crebbp,Repression,14670297,Eukaryota,Eukaryota
454,Crebbp,Crx,Activation,10708567,Eukaryota,Eumetazoa
455,Crebbp,Cryab,Activation,11943779,Eukaryota,Eumetazoa
456,Crebbp,Cyp11a1,Activation,12101186,Eukaryota,Euk+Bac
457,Crebbp,Ep300,Unknown,15154850,Eukaryota,Eukaryota
458,Crebbp,Esr1,Unknown,21191649,Eukaryota,Eumetazoa
459,Crebbp,F7,Unknown,19996301,Eukaryota,Vertebrata
460,Crebbp,Fos,Activation,11083868,Eukaryota,Eumetazoa
461,Crebbp,Fosb,Unknown,16380431,Eukaryota,Vertebrata
462,Crebbp,Foxp3,Activation,25154413,Eukaryota,Eumetazoa
463,Crebbp,Fth1,Repression,10066817,Eukaryota,Cellular_organisms
464,Crebbp,Gh,Unknown,22890843,Eukaryota,
465,Crebbp,Grip1,Unknown,14966289,Eukaryota,Eumetazoa
466,Crebbp,Hgf,Unknown,20852387,Eukaryota,Eukaryota
467,Crebbp,Hmox1,Activation,17313370,Eukaryota,Euk+Bac
468,Crebbp,Ifnb1,Unknown,20660350,Eukaryota,Vertebrata
469,Crebbp,Il6,Unknown,10542243;20351184,Eukaryota,Vertebrata
470,Crebbp,Krt16,Unknown,12954631,Eukaryota,
471,Crebbp,Ldha,Unknown,9632793,Eukaryota,Cellular_organisms
472,Crebbp,Med1,Unknown,17641689,Eukaryota,Eumetazoa
473,Crebbp,Hinfp,Activation,17826007,Eukaryota,Eumetazoa
474,Crebbp,Mt1,Activation,18458062,Eukaryota,Mammalia
475,Crebbp,Myh1,Unknown,17210568,Eukaryota,Cellular_organisms
476,Crebbp,Nfkb1,Activation,11463834,Eukaryota,Eumetazoa
477,Crebbp,Nfya,Unknown,8706809,Eukaryota,Eukaryota
478,Crebbp,Nfyb,Unknown,8706809,Eukaryota,Eukaryota
479,Crebbp,Npas2,Unknown,14645221,Eukaryota,Eumetazoa
480,Crebbp,Per1,Unknown,20930143,Eukaryota,Eumetazoa
481,Crebbp,Rs1,Unknown,18927113,Eukaryota,Vertebrata
482,Crebbp,Setdb1,Repression,18319327,Eukaryota,Eukaryota
483,Crebbp,Socs3,Unknown,17947670;18571793,Eukaryota,Eumetazoa
484,Crebbp,Spib,Activation,11864910,Eukaryota,Eumetazoa
485,Crebbp,Sst,Unknown,11689682,Eukaryota,Vertebrata
486,Crebbp,Star,Unknown,15026184,Eukaryota,Vertebrata
487,Crebbp,Tnf,Activation,10760264,Eukaryota,Vertebrata
488,Crebbp,Tnf,Unknown,12509451,Eukaryota,Vertebrata
489,Crebbp,Trp53,Activation,19220000,Eukaryota,Opisthokonta
490,Crebbp,Trp53,Unknown,15154850,Eukaryota,Opisthokonta
491,Crebzf,Adipoq,Repression,25896661,Eumetazoa,Vertebrata
492,Crem,Ren1,Activation,11564732,Eumetazoa,Eukaryota
493,Crtc1,Creb1,Activation,18495750,Eumetazoa,Eumetazoa
494,Crx,Fam161a,Unknown,20705278,Eumetazoa,Eumetazoa
495,Crx,Kcnv2,Activation,24664678,Eumetazoa,Vertebrata
496,Crx,Nr2e3,Activation,18294621,Eumetazoa,Eumetazoa
497,Crx,Pde6a,Activation,15001570,Eumetazoa,Vertebrata
498,Crx,Pde6b,Activation,9390516,Eumetazoa,Opisthokonta
499,Crx,Pde6b,Unknown,15781457,Eumetazoa,Opisthokonta
500,Crx,Rbp3,Activation,9390516,Eumetazoa,Euk+Bac
501,Crx,Rbp3,Repression,15277472,Eumetazoa,Euk+Bac
502,Crx,Rho,Repression,15277472,Eumetazoa,Eumetazoa
503,Crx,Rho,Unknown,15781457,Eumetazoa,Eumetazoa
504,Crx,Rs1,Activation,18927113,Eumetazoa,Vertebrata
505,Crx,Sag,Activation,9390516,Eumetazoa,Opisthokonta
506,Crx,Sag,Unknown,10336455,Eumetazoa,Opisthokonta
507,Crx,Samd11,Unknown,16539743,Eumetazoa,
508,Crx,Samd7,Unknown,23565263,Eumetazoa,Eumetazoa
509,Cry1,Per2,Unknown,19129230,Euk+Bac,Eumetazoa
510,Csf1,Cd36,Activation,10787429,Vertebrata,Eukaryota
511,Csf2,Itgb3,Unknown,11241672,Mammalia,Eumetazoa
512,Ctcf,Atxn7,Unknown,21689595,Eumetazoa,Eumetazoa
513,Ctcf,Celsr3,Unknown,25113559,Eumetazoa,Vertebrata
514,Ctcf,Csf2,Unknown,19158269,Eumetazoa,Mammalia
515,Ctcf,Igf2,Unknown,20966046,Eumetazoa,Vertebrata
516,Ctcf,Irak2,Unknown,15670593,Eumetazoa,Eukaryota
517,Ctcf,Mgat5b,Activation,21771782,Eumetazoa,Eumetazoa
518,Ctcf,Pax6,Repression,15096508;24806748,Eumetazoa,
519,Ctcf,Pax6,Unknown,17122106;21695148,Eumetazoa,
520,Ctcfl,Gal3st1,Activation,20231363,,Opisthokonta
521,Ctf1,Tgfb1,Unknown,8543151,Vertebrata,Eumetazoa
522,Ctnnb1,Atoh1,Unknown,19864427,Eumetazoa,Eumetazoa
523,Ctnnb1,Axin2,Activation,11940574,Eumetazoa,Eumetazoa
524,Ctnnb1,Axin2,Unknown,19795391,Eumetazoa,Eumetazoa
525,Ctnnb1,Bcl2l1,Activation,16339534,Eumetazoa,Eumetazoa
526,Ctnnb1,Bglap,Unknown,19175684,Eumetazoa,Vertebrata
527,Ctnnb1,Bglap2,Activation,15526274,Eumetazoa,Vertebrata
528,Ctnnb1,Birc5,Activation,16339534;17005722,Eumetazoa,Opisthokonta
529,Ctnnb1,Bmp4,Activation,15907834,Eumetazoa,Eumetazoa
530,Ctnnb1,Casp3,Unknown,26122848,Eumetazoa,Eumetazoa
531,Ctnnb1,Ccl7,Repression,11118053,Eumetazoa,Mammalia
532,Ctnnb1,Ccnd1,Activation,11943708;14712077;15327767,Eumetazoa,Vertebrata
533,Ctnnb1,Ccnd1,Unknown,14500370;15967802,Eumetazoa,Vertebrata
534,Ctnnb1,Ccne1,Activation,15327767,Eumetazoa,Eukaryota
535,Ctnnb1,Cdh1,Unknown,21539829,Eumetazoa,Vertebrata
536,Ctnnb1,Cdx1,Unknown,12242722;12446687,Eumetazoa,Eumetazoa
537,Ctnnb1,Cdx2,Activation,18655789,Eumetazoa,Eumetazoa
538,Ctnnb1,Cdx4,Unknown,16309666,Eumetazoa,Eumetazoa
539,Ctnnb1,Cyp19a1,Activation,19176883,Eumetazoa,Eumetazoa
540,Ctnnb1,Cyp2b10,Activation,15471898,Eumetazoa,Mammalia
541,Ctnnb1,E2f1,Repression,19900401,Eumetazoa,Eukaryota
542,Ctnnb1,Ephb2,Unknown,12408869,Eumetazoa,Opisthokonta
543,Ctnnb1,Fas,Unknown,18453577,Eumetazoa,Vertebrata
544,Ctnnb1,Fgf8,Unknown,22902740,Eumetazoa,Eumetazoa
545,Ctnnb1,Fgfbp1,Activation,14678957,Eumetazoa,Vertebrata
546,Ctnnb1,Vegfd,Activation,12920128,Eumetazoa,Vertebrata
547,Ctnnb1,Foxa2,Repression,16040629,Eumetazoa,Eumetazoa
548,Ctnnb1,Foxj1,Unknown,18723525,Eumetazoa,Opisthokonta
549,Ctnnb1,Gast,Activation,15292219;16139800,Eumetazoa,Mammalia
550,Ctnnb1,Gja1,Activation,11943708,Eumetazoa,Eumetazoa
551,Ctnnb1,Gja1,Unknown,19841066,Eumetazoa,Eumetazoa
552,Ctnnb1,Glul,Activation,12447692,Eumetazoa,Euk+Bac
553,Ctnnb1,Grem2,Activation,17222801,Eumetazoa,Eumetazoa
554,Ctnnb1,Ihh,Repression,16818445,Eumetazoa,Eumetazoa
555,Ctnnb1,Inha,Unknown,12732619,Eumetazoa,Vertebrata
556,Ctnnb1,Isl1,Unknown,17519333,Eumetazoa,Eumetazoa
557,Ctnnb1,Lect2,Activation,15239100,Eumetazoa,Eumetazoa
558,Ctnnb1,Lef1,Activation,12095232,Eumetazoa,Eumetazoa
559,Ctnnb1,Lhb,Activation,17244763,Eumetazoa,Vertebrata
560,Ctnnb1,Met,Unknown,19118010,Eumetazoa,Eumetazoa
561,Ctnnb1,Mitf,Unknown,19553286,Eumetazoa,Eumetazoa
562,Ctnnb1,Mmp13,Activation,17971297,Eumetazoa,Vertebrata
563,Ctnnb1,Mmp7,Activation,11158322;11943708;15817151,Eumetazoa,Eukaryota
564,Ctnnb1,Mmp7,Unknown,10362259,Eumetazoa,Eukaryota
565,Ctnnb1,Myc,Unknown,14500370;15576399,Eumetazoa,Eumetazoa
566,Ctnnb1,Mycn,Activation,15907834,Eumetazoa,Opisthokonta
567,Ctnnb1,Myf5,Activation,16936075,Eumetazoa,Eumetazoa
568,Ctnnb1,Nanog,Activation,17196549,Eumetazoa,Mammalia
569,Ctnnb1,Neurog1,Unknown,15031118,Eumetazoa,Eumetazoa
570,Ctnnb1,Nr0b1,Activation,12554773,Eumetazoa,Eumetazoa
571,Ctnnb1,Otx2,Unknown,19553286,Eumetazoa,Vertebrata
572,Ctnnb1,Pdgfra,Unknown,21539829,Eumetazoa,Vertebrata
573,Ctnnb1,Pitx2,Activation,14636578,Eumetazoa,Eumetazoa
574,Ctnnb1,Pml,Activation,12384561,Eumetazoa,Mammalia
575,Ctnnb1,Ppard,Activation,11943708,Eumetazoa,Eumetazoa
576,Ctnnb1,Ptgs2,Activation,15592796;17945188,Eumetazoa,Eukaryota
577,Ctnnb1,Ptgs2,Unknown,10884377,Eumetazoa,Eukaryota
578,Ctnnb1,Rapsn,Repression,18541538,Eumetazoa,Eumetazoa
579,Ctnnb1,Runx2,Activation,16043491,Eumetazoa,Eumetazoa
580,Ctnnb1,Slc2a1,Activation,19129494,Eumetazoa,Euk+Bac
581,Ctnnb1,Smc3,Unknown,12651860,Eumetazoa,Cellular_organisms
582,Ctnnb1,Tbx3,Unknown,17283120,Eumetazoa,Eumetazoa
583,Ctnnb1,Tcf4,Activation,10489374;11943708,Eumetazoa,Eumetazoa
584,Ctnnb1,Twist1,Activation,23095887,Eumetazoa,Eumetazoa
585,Ctnnb1,Twist1,Unknown,12702582,Eumetazoa,Eumetazoa
586,Ctnnb1,Vegfa,Activation,12810642,Eumetazoa,Vertebrata
587,Ctnnb1,Wisp1,Activation,10716946,Eumetazoa,
588,Ctnnb1,Wnt1,Activation,11262227,Eumetazoa,Eumetazoa
589,Ctnnb1,Wnt4,Unknown,22902740,Eumetazoa,Eumetazoa
590,Ctr9,Il6,Unknown,17911113,Euk+Bac,Vertebrata
591,Cux1,Atp6v1e2,Unknown,10799595,Eukaryota,Eukaryota
592,Cux1,Ccna2,Activation,19264965,Eukaryota,Eukaryota
593,Cux1,Cdkn1a,Repression,11584018;12438259,Eukaryota,Eumetazoa
594,Cux1,Cdkn1b,Repression,19332113,Eukaryota,Eumetazoa
595,Cux1,Dctn6,Repression,11969263,Eukaryota,Eukaryota
596,Cux1,Fam89b,Repression,17015474,Eukaryota,Eumetazoa
597,Cux1,Hist2h4,Activation,12891711,Eukaryota,
598,Cux1,Mar1,Unknown,9218488,Eukaryota,
599,Cux1,Myc,Unknown,18356167,Eukaryota,Eumetazoa
600,Cux1,Ncam1,Repression,7910552,Eukaryota,Eumetazoa
601,Cux1,Pola1,Unknown,12665598,Eukaryota,Cellular_organisms
602,Cux1,Runx2,Repression,17060321,Eukaryota,Eumetazoa
603,Cux1,Sis,Repression,12101240,Eukaryota,Eukaryota
604,Cux2,Cdkn1b,Unknown,18223201,Eukaryota,Eumetazoa
605,Dab2,Axin1,Repression,19581931,Eumetazoa,Eumetazoa
606,Dach1,Ccnd1,Repression,25322986,Eumetazoa,Vertebrata
607,Dach1,Cdkn1b,Unknown,20869363,Eumetazoa,Eumetazoa
608,Dach1,Cxcl15,Repression,18467491,Eumetazoa,Vertebrata
609,Dach1,Klf4,Unknown,20937839,Eumetazoa,Eumetazoa
610,Dach1,Lin28a,Unknown,20937839,Eumetazoa,Euk+Bac
611,Dach1,Nanog,Repression,20937839,Eumetazoa,Mammalia
612,Dach1,Sox2,Repression,20937839,Eumetazoa,Eumetazoa
613,Dach2,Myog,Repression,17075071,Eumetazoa,Eumetazoa
614,Daxx,Birc2,Unknown,16982744,Eumetazoa,Opisthokonta
615,Daxx,Birc3,Unknown,16982744,Eumetazoa,Opisthokonta
616,Daxx,Nr5a1,Activation,22199361,Eumetazoa,Eumetazoa
617,Daxx,Mapk8ip1,Unknown,15878163,Eumetazoa,Eumetazoa
618,Daxx,Trp53,Repression,15364927,Eumetazoa,Opisthokonta
619,Dbp,Arnt,Activation,23567972,Eumetazoa,Eumetazoa
620,Dbp,Bik,Activation,19219069,Eumetazoa,Mammalia
621,Dbp,Per1,Activation,10848603,Eumetazoa,Eumetazoa
622,Ddit3,Bbc3,Activation,21159964,Vertebrata,Mammalia
623,Ddit3,Nos3,Repression,22265908,Vertebrata,Euk+Bac
624,Ddx5,Igf2,Unknown,20966046,Eukaryota,Vertebrata
625,Ddx54,Mbp,Activation,23239230,Eukaryota,Vertebrata
626,Ddx58,Ifnb1,Activation,19108859,Euk_Archaea,Vertebrata
627,Deaf1,Eif4g3,Unknown,22923498,Eumetazoa,Eukaryota
628,Dlx1,Arx,Activation,15682394,Eumetazoa,Eumetazoa
629,Dlx2,Amelx,Unknown,21504905,Eumetazoa,Vertebrata
630,Dlx2,Arx,Activation,15682394,Eumetazoa,Eumetazoa
631,Dlx2,Dlx6,Activation,14769946,Eumetazoa,Eumetazoa
632,Dlx2,Foxj1,Unknown,21504905,Eumetazoa,Opisthokonta
633,Dlx2,Nrp2,Repression,17259176,Eumetazoa,Vertebrata
634,Dlx2,Pagr1a,Unknown,21098571,Eumetazoa,Eumetazoa
635,Dlx3,Bglap,Activation,15456894,Vertebrata,Vertebrata
636,Dlx3,Dspp,Unknown,22351765,Vertebrata,Mammalia
637,Dlx3,Hsd3b6,Unknown,11773066,Vertebrata,Eumetazoa
638,Dlx3,Mmp9,Activation,23657566,Vertebrata,Vertebrata
639,Dlx3,Pgf,Unknown,17110422,Vertebrata,Mammalia
640,Dlx3,Runx2,Activation,17060321,Vertebrata,Eumetazoa
641,Dlx5,Alpl,Activation,15383550,Eumetazoa,Cellular_organisms
642,Dlx5,Dspp,Unknown,20843790,Eumetazoa,Mammalia
643,Dlx5,Gbx2,Unknown,18697905,Eumetazoa,Vertebrata
644,Dlx5,Ibsp,Activation,16000302,Eumetazoa,Vertebrata
645,Dlx5,Igfbp3,Unknown,17278996,Eumetazoa,
646,Dlx5,Myc,Activation,19497851,Eumetazoa,Eumetazoa
647,Dlx5,Runx2,Activation,16115867;17060321;21187071,Eumetazoa,Eumetazoa
648,Dlx5,Runx2,Unknown,12815054;24355298,Eumetazoa,Eumetazoa
649,Dlx5,Sp7,Activation,18056716,Eumetazoa,Vertebrata
650,Dlx5,Wnt5a,Activation,21325536,Eumetazoa,Eumetazoa
651,Dmap1,Bmi1,Unknown,17214966,Eukaryota,Eukaryota
652,Dmbx1,Crx,Repression,12055180,Eumetazoa,Eumetazoa
653,Dmbx1,Otx1,Repression,12055180,Eumetazoa,Eumetazoa
654,Dmbx1,Otx2,Repression,12055180,Eumetazoa,Vertebrata
655,Dmp1,Trp53,Activation,22331460,Mammalia,Opisthokonta
656,Dmrt1,Sox2,Repression,24029916,Vertebrata,Eumetazoa
657,Dmrt2,Myf5,Activation,20368965,Eumetazoa,Eumetazoa
658,Dmtf1,Areg,Repression,19816943,Opisthokonta,Vertebrata
659,Dmtf1,Ccnd2,Unknown,17237816,Opisthokonta,Eumetazoa
660,Dmtf1,Cdkn2a,Activation,17546045;23938323,Opisthokonta,Mammalia
661,Dmtf1,Cdkn2a,Unknown,17237816,Opisthokonta,Mammalia
662,Dmtf1,Egr1,Repression,19816943,Opisthokonta,Opisthokonta
663,Dmtf1,Ets1,Unknown,9786929,Opisthokonta,Eumetazoa
664,Dmtf1,Ets2,Unknown,9786929,Opisthokonta,Eumetazoa
665,Dmtf1,Junb,Repression,19816943,Opisthokonta,Eumetazoa
666,Dmtf1,Tsp1,Repression,19816943,Opisthokonta,
667,Dnajc2,Id1,Activation,25361733,Eukaryota,Eumetazoa
668,Dnmt1,Cdkn1a,Unknown,19056828,Cellular_organisms,Eumetazoa
669,Dnmt1,Dnmt1,Unknown,23457487,Cellular_organisms,Cellular_organisms
670,Dnmt1,Mt1,Unknown,12417732,Cellular_organisms,Mammalia
671,Dnmt1,Epcam,Unknown,20940408,Cellular_organisms,Vertebrata
672,Dnmt1,Trp53,Unknown,24006445,Cellular_organisms,Opisthokonta
673,Dnmt3a,Dpp6,Unknown,23409053,Eumetazoa,Euk+Bac
674,Dnmt3a,Ifng,Unknown,16724115,Eumetazoa,Vertebrata
675,Dnmt3a,Mdm2,Activation,22733537,Eumetazoa,Eumetazoa
676,Dnmt3a,Mt1,Unknown,12417732,Eumetazoa,Mammalia
677,Dnmt3a,Nanog,Repression,17938196,Eumetazoa,Mammalia
678,Dnmt3a,Pou5f1,Repression,17938196,Eumetazoa,Mammalia
679,Dnmt3a,Rb1,Repression,22733537,Eumetazoa,Eukaryota
680,Dnmt3a,Vtn,Activation,21262766,Eumetazoa,Vertebrata
681,Dnmt3a,Vtn,Unknown,17579209,Eumetazoa,Vertebrata
682,Dnmt3b,Nanog,Repression,17938196,Eukaryota,Mammalia
683,Dnmt3b,Pou5f1,Repression,17938196,Eukaryota,Mammalia
684,Dnmt3b,Vtn,Unknown,17579209,Eukaryota,Vertebrata
685,Dot1l,Scnn1a,Repression,17332896;19491102,,Eumetazoa
686,Dtx1,Smarcc1,Repression,16341126,Eumetazoa,Eukaryota
687,E2f1,Apaf1,Unknown,11389439;18524851;18951482,Eukaryota,
688,E2f1,Atm,Activation,12527885,Eukaryota,Eukaryota
689,E2f1,Atp6v1e2,Unknown,23229955,Eukaryota,Eukaryota
690,E2f1,Bcl2,Repression,11704823,Eukaryota,Opisthokonta
691,E2f1,Bid,Activation,15240700,Eukaryota,Vertebrata
692,E2f1,Bin1,Repression,18348166,Eukaryota,Eumetazoa
693,E2f1,Bmi1,Activation,16582100,Eukaryota,Eukaryota
694,E2f1,Ccna2,Unknown,18037966,Eukaryota,Eukaryota
695,E2f1,Ccnd1,Repression,10611246,Eukaryota,Vertebrata
696,E2f1,Ccnd1,Unknown,9584162,Eukaryota,Vertebrata
697,E2f1,Cdkn1a,Activation,9191053,Eukaryota,Eumetazoa
698,E2f1,Cdkn2a,Activation,16869767,Eukaryota,Mammalia
699,E2f1,Cdkn2a,Unknown,11062467,Eukaryota,Mammalia
700,E2f1,Cdkn2c,Activation,22504641,Eukaryota,Euk+Bac
701,E2f1,Ddb2,Activation,17173070,Eukaryota,Euk+Bac
702,E2f1,Dhfr,Unknown,8441401,Eukaryota,Euk+Bac
703,E2f1,Dlx1,Repression,22699903,Eukaryota,Eumetazoa
704,E2f1,Dlx2,Repression,22699903,Eukaryota,Eumetazoa
705,E2f1,Dnmt1,Repression,12799438,Eukaryota,Cellular_organisms
706,E2f1,Dnmt1,Unknown,15867357,Eukaryota,Cellular_organisms
707,E2f1,Egr1,Activation,24619556,Eukaryota,Opisthokonta
708,E2f1,Fbn2,Activation,19142862,Eukaryota,Eumetazoa
709,E2f1,Gins3,Unknown,17127213,Eukaryota,Eukaryota
710,E2f1,Hinfp,Repression,17826007,Eukaryota,Eumetazoa
711,E2f1,Hmga1,Activation,22389255,Eukaryota,Vertebrata
712,E2f1,Mcl1,Repression,11857079,Eukaryota,Vertebrata
713,E2f1,Mcm8,Unknown,16325355,Eukaryota,Euk_Archaea
714,E2f1,Mertk,Unknown,12153576,Eukaryota,Opisthokonta
715,E2f1,Mxd3,Unknown,12444919,Eukaryota,Eumetazoa
716,E2f1,Mycn,Activation,16582100,Eukaryota,Opisthokonta
717,E2f1,Mycn,Unknown,16931907,Eukaryota,Opisthokonta
718,E2f1,Myh10,Activation,8931991,Eukaryota,Eukaryota
719,E2f1,Nfe2l2,Unknown,11160729,Eukaryota,Eumetazoa
720,E2f1,Nfkb1,Unknown,19250292,Eukaryota,Eumetazoa
721,E2f1,Nos2,Unknown,19250292,Eukaryota,Euk+Bac
722,E2f1,Nox4,Activation,18554521,Eukaryota,Eukaryota
723,E2f1,Npat,Activation,12665581,Eukaryota,Vertebrata
724,E2f1,Nrp1,Repression,17178835,Eukaryota,Vertebrata
725,E2f1,Pcna,Activation,9649317,Eukaryota,Euk_Archaea
726,E2f1,Pdgfra,Unknown,18323664,Eukaryota,Vertebrata
727,E2f1,Pdk4,Repression,21625432,Eukaryota,Eukaryota
728,E2f1,Pola1,Activation,9649317,Eukaryota,Cellular_organisms
729,E2f1,Pura,Activation,16741925,Eukaryota,Eukaryota
730,E2f1,Rb1,Repression,16738312,Eukaryota,Eukaryota
731,E2f1,Siva1,Activation,15105421,Eukaryota,Eumetazoa
732,E2f1,Tapbp,Activation,20663889,Eukaryota,Vertebrata
733,E2f1,Tapbp,Repression,20663889,Eukaryota,Vertebrata
734,E2f1,Tgfb2,Unknown,15290353,Eukaryota,Eumetazoa
735,E2f1,Tk1,Unknown,8114719,Eukaryota,Cellular_organisms
736,E2f1,Tlr3,Repression,22310660,Eukaryota,Eumetazoa
737,E2f1,Tpt1,Unknown,15048076,Eukaryota,Eukaryota
738,E2f1,Trp53,Repression,8557038,Eukaryota,Opisthokonta
739,E2f1,Trp53,Unknown,11314026,Eukaryota,Opisthokonta
740,E2f1,Trp73,Unknown,11034215,Eukaryota,
741,E2f1,Vegfa,Repression,16835303,Eukaryota,Vertebrata
742,E2f2,Cdkn2a,Activation,16869767,Eukaryota,Mammalia
743,E2f2,Chek1,Repression,24038359,Eukaryota,Eukaryota
744,E2f2,Ece1,Unknown,19752322,Eukaryota,Cellular_organisms
745,E2f2,Fgfr2,Activation,12944911,Eukaryota,Vertebrata
746,E2f2,Mcm5,Repression,24038359,Eukaryota,Euk_Archaea
747,E2f3,Cdkn2a,Activation,16869767,Eukaryota,Mammalia
748,E2f3,Ddb2,Unknown,17173070,Eukaryota,Euk+Bac
749,E2f3,Fgf2,Unknown,19564414,Eukaryota,Eumetazoa
